Ship Date,Order ID,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
2016-12-30,109813823030,986093,49588.88999999998,35253.13999999998,242500439.73000008,170506538.70999998,71993901.01999998
2016-12-31,104257251972,935830,46897.45999999996,33114.59999999997,245781802.05000007,172613290.68,73168511.36999995
2017-01-01,111978945217,955009,48881.87999999997,34353.60999999997,263089361.63999993,187777308.42999992,75312053.21
2017-01-02,106157322350,878045,47110.909999999945,32816.41000000001,244271417.49000007,170818675.41999993,73452742.07000005
2017-01-03,105964018935,1021215,53152.579999999936,36676.89999999998,272746851.16999996,188744103.33,84002747.84000005
2017-01-04,99153743079,915288,45542.100000000006,31976.619999999977,235611823.61000007,165921764.59000003,69690059.02
2017-01-05,121206599814,1069319,55373.499999999935,38698.58,267844052.96000004,185168052.72000003,82676000.24
2017-01-06,114516279096,970465,55287.57999999995,39510.69999999999,267068286.43000013,189367006.92999998,77701279.5
2017-01-07,105945691583,1012027,54095.14999999998,38062.08999999999,268841371.15999997,189099324.17000008,79742046.99000002
2017-01-08,89778064405,866525,50584.53999999996,35999.51999999999,263261604.88,186843144.33000016,76418460.55000004
2017-01-09,116907457745,986806,55814.469999999936,39643.91,279805812.85,198579621.60999995,81226191.23999998
2017-01-10,94193317019,855597,47557.06999999997,33934.49999999999,257120760.03000006,184031977.64000002,73088782.38999997
2017-01-11,96740865341,904885,51385.159999999945,36734.91000000002,274457006.8299998,195944156.35,78512850.47999996
2017-01-12,99892179952,944016,48856.53999999998,33807.05,252925753.57,172421283.79999998,80504469.76999997
2017-01-13,115554209204,1001635,56645.81999999996,40368.059999999976,286939032.9999998,204641988.68000007,82297044.32000007
2017-01-14,88434652342,791037,47138.739999999954,33099.77999999999,228331549.76000008,160315208.10999995,68016341.65
2017-01-15,97845827000,932709,46055.119999999944,32441.00999999999,223373393.42999995,157582128.58,65791264.849999994
2017-01-16,111905807804,1014005,56964.66999999993,40755.18999999997,292969416.53,209491673.93000016,83477742.60000001
2017-01-17,109547090159,1025055,55473.669999999925,39597.89999999999,292083557.95,209707941.06,82375616.89000003
2017-01-18,109525885344,944352,54756.33999999997,38318.94999999997,259415412.4100001,180580200.0700001,78835212.34
2017-01-19,93957184276,891805,46933.00999999997,33315.31999999997,240559226.8200001,170599709.60999998,69959517.20999995
2017-01-20,97512582127,817611,38284.700000000004,26538.150000000005,178818098.91,123271145.01000002,55546953.89999998
2017-01-21,89843607226,795228,44531.209999999955,31612.689999999966,204776122.92999995,143054830.47,61721292.45999999
2017-01-22,96515454946,853233,41330.76,29425.159999999978,206437135.22000003,148812292.6900001,57624842.53000002
2017-01-23,97644823810,782845,44999.08999999997,31695.569999999974,199102293.36,139902522.44000018,59199770.919999994
2017-01-24,103820931698,912408,48380.24999999996,33977.56999999998,244080072.08000007,171830431.89999998,72249640.17999995
2017-01-25,107243172985,943934,47503.869999999966,33551.45999999996,250178964.20000005,178605758.07000002,71573206.13
2017-01-26,102208964198,977386,47036.81999999998,32830.84999999996,243440722.24999997,169398354.85,74042367.40000004
2017-01-27,103601378594,956038,45256.399999999994,31430.87999999997,231692302.2800002,161596098.50999996,70096203.77000004
2017-01-28,88142393779,769508,43715.74999999999,31102.86999999998,212604342.45999998,153777850.26,58826492.19999998
2017-01-29,93140155983,868405,40862.45,28195.929999999968,206402519.5200001,142853259.63999993,63549259.879999965
2017-01-30,103865768366,860574,45498.79999999998,32189.449999999968,196431107.52000004,135809521.2,60621586.31999999
2017-01-31,86018697852,826415,43696.10999999997,30720.97999999997,214339842.50999996,151567858.56,62771983.95000002
2017-02-01,96732133121,902810,46652.06,32726.229999999985,217267924.89,150565115.8699999,66702809.02000003
2017-02-02,100828484703,931679,44618.80999999998,30514.94999999999,222575010.48000017,151948158.32,70626852.15999995
2017-02-03,108614777832,928840,45620.45999999998,31559.68999999999,208253836.40999997,142427721.67000002,65826114.73999995
2017-02-04,99421336948,958823,54139.35999999995,38793.78,284130930.86000013,203862398.77999997,80268532.07999997
2017-02-05,97625544321,855635,43375.459999999985,30023.169999999995,213484255.36999997,145331828.57000005,68152426.80000004
2017-02-06,98410870160,891538,48599.48999999998,34053.89,240501114.01999995,167967109.22,72534004.80000001
2017-02-07,99862081507,885243,53202.42999999996,37627.950000000004,256741168.0800002,180794252.24,75946915.83999997
2017-02-08,95493438428,862395,48706.33999999993,34129.08000000001,253286443.39000008,177567353.64999998,75719089.74000001
2017-02-09,99564027900,914248,49292.97999999995,34994.36999999998,249838623.88000003,177570774.32,72267849.55999997
2017-02-10,99935878665,936584,52200.18999999994,36597.399999999994,264388633.72000015,186638272.52999997,77750361.19000003
2017-02-11,93865468684,777987,49449.109999999964,35600.96999999997,226074839.97,161437283.87999994,64637556.090000026
2017-02-12,118433076309,1055212,53578.63999999994,37436.669999999984,260676459.49999994,182922425.66000012,77754033.83999996
2017-02-13,96715172932,903080,47104.26999999995,33016.719999999994,249672225.41000012,176441364.42000008,73230860.99000001
2017-02-14,93803185922,913395,52173.50999999996,37074.39999999999,256333917.30000007,180428849.74000007,75905067.56000002
2017-02-15,89183921872,891963,48200.52999999995,34257.00000000001,259115261.45999986,184081588.83,75033672.63000005
2017-02-16,103046018785,955857,55963.929999999935,39884.25999999999,285122999.7199998,204000993.49000007,81122006.22999997
2017-02-17,89767291604,864032,52496.95999999996,37447.119999999995,279947686.43000007,198427336.48000005,81520349.95000002
2017-02-18,103084828908,860097,48921.559999999976,35835.65999999996,238032973.50000003,174892352.95999995,63140620.53999997
2017-02-19,101374062621,835192,50830.97999999996,36255.29999999999,231965252.48999998,167192140.51999998,64773111.97000002
2017-02-20,87660366409,832623,40786.35999999999,28481.14999999999,205760615.75,142149904.12000003,63610711.630000025
2017-02-21,96874241358,830070,48496.14999999996,34688.63999999999,228945688.21999997,165376945.39,63568742.82999996
2017-02-22,104653233030,935127,50373.71999999996,35682.09999999998,235532222.47000012,165950241.92000002,69581980.54999997
2017-02-23,107721943323,922403,51662.00999999996,36346.52999999996,249139475.48999986,176280082.46999997,72859393.01999998
2017-02-24,94741597100,838140,43124.33999999998,29979.05999999998,205847596.06999984,141007019.56000012,64840576.51000003
2017-02-25,100288238885,923532,45839.600000000006,31734.48999999997,249227893.96999994,175879839.83000007,73348054.14000002
2017-02-26,103923066672,948706,43499.619999999995,29925.799999999985,220704163.37000003,149292234.21,71411929.15999997
2017-02-27,98914403302,908493,44860.04999999999,30978.209999999992,229274089.1399999,159047814.23999992,70226274.89999998
2017-02-28,106439524851,850020,44535.87000000001,31435.90999999997,204632892.04,144573244.17000002,60059647.87000002
2017-03-01,94650398881,960242,45869.559999999976,31554.739999999976,244324493.48999995,166725178.22999978,77599315.25999999
2017-03-02,105633136250,960256,47651.06999999998,33504.049999999974,240406322.9999999,170244074.91999993,70162248.08000003
2017-03-03,96731101944,951943,51222.51999999992,36334.47999999995,271273117.81000006,192453216.9000001,78819900.90999997
2017-03-04,116299956766,1152012,55380.629999999954,39413.82999999998,285879072.6200002,203370647.96000007,82508424.6599999
2017-03-05,94845832582,771436,43238.58999999999,31047.58999999997,173221166.08999994,121943884.50000003,51277281.59
2017-03-06,99048764739,849556,51248.159999999945,35413.509999999995,220341907.82,152485122.98999998,67856784.83000003
2017-03-07,92207599278,872695,48976.179999999964,34617.2,216927750.15000007,151074444.98999995,65853305.160000004
2017-03-08,87415854317,824077,39728.98,27536.089999999993,213900139.1500001,149014955.83,64885183.32
2017-03-09,104453160795,965866,51319.84999999994,36254.82999999999,259892422.90000007,184048919.43,75843503.46999998
2017-03-10,96527721719,852093,43105.48999999996,30705.579999999994,204219258.6,143807642.94999993,60411615.64999998
2017-03-11,89863993561,789452,38607.91000000003,27082.970000000005,178942611.9799999,123099791.27999997,55842820.7
2017-03-12,84639171186,782981,46353.27999999998,33033.89999999999,225494630.57000002,163457580.36,62037050.210000016
2017-03-13,84907184779,820720,44758.07999999996,31703.130000000005,239614286.50999993,171683436.89999995,67930849.60999997
2017-03-14,98642095419,912799,52212.54999999995,36083.969999999994,261838006.99999982,183553885.4400001,78284121.55999993
2017-03-15,87899988289,776646,44961.78999999997,31674.190000000002,235027771.9999999,167522325.68999997,67505446.31000003
2017-03-16,94912789220,923101,54655.75999999993,39165.32000000001,274590987.8799999,195806688.52,78784299.36
2017-03-17,97614770551,882549,52244.43999999993,37443.679999999986,252912218.54000002,180667425.48999998,72244793.05
2017-03-18,88216471324,894972,46728.28999999998,33251.41999999997,239835614.55999985,169790604.6699998,70045009.89000002
2017-03-19,106922424960,974024,53959.25999999996,38234.53999999999,274156310.33000016,194435606.63999993,79720703.68999998
2017-03-20,108058150790,990525,58638.37999999993,42418.729999999996,309640932.50999993,224482648.98000002,85158283.52999997
2017-03-21,91138124787,907160,41944.39999999998,29015.16999999998,219218713.56000003,151550860.08000013,67667853.48000002
2017-03-22,92941161941,889353,45700.38999999997,32346.649999999987,244401743.38000003,173103566.33000004,71298177.05
2017-03-23,112277635130,997951,58205.77999999993,41697.42999999997,279079494.97000015,198544180.17,80535314.79999997
2017-03-24,101370463478,891275,48045.419999999955,33789.02999999998,262184157.34000015,185549788.33,76634369.00999999
2017-03-25,106139218798,957060,44539.08999999998,30786.779999999977,233914618.5399999,160345685.33999997,73568933.20000002
2017-03-26,88019884354,809984,44266.54999999995,31679.389999999978,234345312.23000005,168064334.2999999,66280977.92999995
2017-03-27,100880906890,922577,46118.77,32644.819999999967,230382031.07000008,163704703.56,66677327.50999997
2017-03-28,89979794192,814823,48297.859999999964,34536.93999999999,215032318.01000005,151696123.42,63336194.58999999
2017-03-29,105334793577,1038307,47278.49999999998,32721.04999999997,244993278.88999993,168888833.64999992,76104445.23999995
2017-03-30,103725927199,890447,47485.30999999996,33294.159999999974,215205584.48999998,150376990.93000004,64828593.56000002
2017-03-31,104640552400,892645,48375.59999999994,33908.46999999997,217833698.40000018,152538049.25000006,65295649.15000003
2017-04-01,114588354055,984779,48861.87999999994,34324.70999999998,254523236.13,179984969.38000005,74538266.75
2017-04-02,97293029488,912227,41444.530000000006,28721.749999999967,216044599.51999992,150884792.7100001,65159806.81000001
2017-04-03,96549476094,908244,46192.85999999996,32222.239999999987,225140956.89000005,156813941.9599999,68327014.93000002
2017-04-04,102465563616,920851,49828.449999999975,34562.809999999976,244739104.06,169954586.19000006,74784517.87000003
2017-04-05,96949246257,859121,47644.549999999974,33588.949999999975,234546801.67000002,167810789.59000003,66736012.07999999
2017-04-06,89824608982,792385,36911.970000000016,25564.849999999988,185987268.3300001,128958478.74000001,57028789.58999998
2017-04-07,113895623846,969372,49921.979999999974,35172.619999999966,242716507.39000005,170638383.03,72078124.36000003
2017-04-08,90252999661,841563,44384.67999999997,31074.91999999999,226646948.44000003,158001189.45000005,68645758.99000002
2017-04-09,96627794680,882478,39478.97000000002,26977.71999999998,178996583.38000003,120338578.09999995,58658005.28000003
2017-04-10,99404813640,898376,48092.46999999994,33874.61,249939814.76000002,174620371.13,75319443.62999998
2017-04-11,91735459590,834400,42892.469999999994,30373.949999999968,219246250.03,156820301.59999996,62425948.429999955
2017-04-12,98622880934,829392,48361.13999999996,34280.659999999974,215247707.3799999,151254344.9800001,63993362.400000006
2017-04-13,90906544378,805387,45273.45999999998,31712.36999999999,226400622.2300001,158667271.48,67733350.75000003
2017-04-14,103066326343,931350,44478.719999999965,30885.74,239928091.15999988,169509350.92999995,70418740.23000006
2017-04-15,97785360794,760024,46895.869999999944,32961.82000000002,207906827.2,143590273.12999997,64316554.069999985
2017-04-16,104633947107,986000,51194.439999999944,36319.810000000005,267101976.1000002,188674983.0299999,78426993.06999996
2017-04-17,105649214642,909363,52829.84999999995,36950.29,255638730.33,179026690.55000013,76612039.78
2017-04-18,99164589264,812092,52031.56999999996,37400.530000000006,253388941.84999996,183116713.85000002,70272228.00000004
2017-04-19,107172527907,928475,50499.58999999995,35972.399999999994,246349590.85000002,173786103.7800001,72563487.07000004
2017-04-20,94780281262,834493,45416.52999999996,31925.279999999988,230850626.80999985,164109588.8700001,66741037.93999995
2017-04-21,97423486633,894264,46268.45999999995,32621.79,237260168.22999993,166456219.5500001,70803948.67999995
2017-04-22,102599082188,947696,48146.14999999997,33647.169999999984,245852830.18000007,168886743.66000003,76966086.52
2017-04-23,100022210209,877440,54385.589999999946,38517.38999999998,267660649.48000005,191604709.7199999,76055939.76
2017-04-24,103721907156,872276,45153.52999999996,31476.85,221324588.3,154178800.93000004,67145787.36999999
2017-04-25,97171332847,849791,46314.989999999954,33075.59999999998,228484996.11000004,162975834.26999995,65509161.839999944
2017-04-26,100219916879,959808,53549.96999999994,38218.57999999997,300188387.09000003,218204571.9000001,81983815.19
2017-04-27,92164725085,844437,47754.10999999996,33986.17999999998,223847455.14000005,157829996.99000007,66017458.14999999
2017-04-28,102731606722,950072,48803.88999999997,34438.28999999998,248336669.00999993,175234750.84,73101918.17000003
